Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Requires Shipping,Variant Taxable,Image Src
bazooka-big-baby-pop-raspberry-mega-sour,Bazooka Big baby pop Raspberry Mega sour,32g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,32,shopify,100,deny,manual,1050,TRUE,TRUE,https://assets.indolj.io/upload/1750125640-Bazooka Big baby pop Raspberry Mega sour 32g.webp?q=10
ice-breakers-cool-mint,Ice Breakers Cool Mint,42g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,42,shopify,100,deny,manual,750,TRUE,TRUE,https://assets.indolj.io/upload/1752370510-Ice Breakers Cool Mint 42G.jpg?q=10
jojo-buster-candy-pouch-assorted-flavors,JoJo Buster Candy Pouch Assorted Flavors,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,200,TRUE,TRUE,https://assets.indolj.io/upload/1763036231-JoJo Buster Candy Pouch Assorted Flavors.jfif?q=10
bazooka-push-pop-cola,Bazooka Push Pop Cola,15g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,15,shopify,100,deny,manual,590,TRUE,TRUE,https://assets.indolj.io/upload/1750125654-Bazooka Push Pop Cola 15g.jpg?q=10
ice-breakers-mints-spairmint,Ice Breakers Mints Spairmint,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,750,TRUE,TRUE,https://assets.indolj.io/upload/1752370519-Ice Breakers Mints Spairmint.jpg?q=10
haribo-chamallows-130g,Haribo Chamallows 130g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,920,TRUE,TRUE,https://assets.indolj.io/upload/1763036264-Haribo Chamallows 130g.jfif?q=10
bazooka-triple-power-push-pop-cherry-watermelon-black-currant,Bazooka Triple Power Push Pop Cherry Watermelon Black Currant,34g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,34,shopify,100,deny,manual,1250,TRUE,TRUE,https://assets.indolj.io/upload/1750125668-Bazooka Triple Power Push Pop Cherry Watermelon Black Currant 34g.webp?q=10
ice-breakers-cinnamon,Ice Breakers Cinnamon,42g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,42,shopify,100,deny,manual,750,TRUE,TRUE,https://assets.indolj.io/upload/1752370531-Ice Breakers Cinnamon 42g.jpg?q=10
bazooka-mega-mouth-strawberry-spray,Bazooka Mega mouth Strawberry Spray,19ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,19,shopify,100,deny,manual,850,TRUE,TRUE,https://assets.indolj.io/upload/1750125678-Bazooka Mega mouth Strawberry Spray 19ml.png?q=10
ice-breakers-mints-wintergreen,Ice Breakers mints Wintergreen,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,750,TRUE,TRUE,https://assets.indolj.io/upload/1752370539-Ice Breakers mints Wintergreen.jpg?q=10
haribo-chamallows-party-70g,Haribo Chamallows Party 70g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,450,TRUE,TRUE,https://assets.indolj.io/upload/1763036306-Haribo Chamallows Party 70g.jfif?q=10
toxic-waste-sour-smog-balls-candy,Toxic Waste Sour Smog Balls Candy,48g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,48,shopify,100,deny,manual,490,TRUE,TRUE,https://assets.indolj.io/upload/1750125686-Toxic Waste Sour Smog Balls Candy 48g.jpg?q=10
nerds-melon-cherry,Nerds Melon & cherry,46.7g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,46,shopify,100,deny,manual,750,TRUE,TRUE,https://assets.indolj.io/upload/1768478373-2.jfif?q=10
marukawa-strawberry-gum,Marukawa Strawberry Gum,4g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,4,shopify,100,deny,manual,50,TRUE,TRUE,https://assets.indolj.io/upload/1762424258-WhatsApp Image 2025-11-06 at 1.10.13 PM.jpeg?q=10
juus-liquid-enhancer,Juus Liquid enhancer,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,280,TRUE,TRUE,https://assets.indolj.io/upload/1768478208-Juuise liquide enhancer.jfif?q=10
haribo-chamallows-70g,Haribo Chamallows 70g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,450,TRUE,TRUE,https://assets.indolj.io/upload/1763036348-Haribo Chamallows 70g.jfif?q=10
lotte-fusen-orange,Lotte Fusen Orange,15g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,15,shopify,100,deny,manual,130,TRUE,TRUE,https://assets.indolj.io/upload/1752370577-Lotte Fusen Orange 15g.jpg?q=10
tians-mallow-twist-120g,Tians Mallow Twist 120g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,620,TRUE,TRUE,https://assets.indolj.io/upload/1763036394-Tians Mallow Twist 120g.jfif?q=10
hubba-bubba-snappy-strawberry-roll-gum,Hubba Bubba Snappy Strawberry Roll Gum,56g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,56,shopify,100,deny,manual,690,TRUE,TRUE,https://assets.indolj.io/upload/1752370480-Hubba Bubba Snappy Strawberry Roll Gum 56g.jpg?q=10
tians-mallow-twist-strawberry-120g,Tians Mallow Twist Strawberry 120g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,620,TRUE,TRUE,https://assets.indolj.io/upload/1763036472-Tians Mallow Twist Sberry 120g.jfif?q=10
fruit-fusion-bubble-gum-banana-with-orange,Fruit Fusion Bubble Gum Banana With Orange,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,130,TRUE,TRUE,https://assets.indolj.io/upload/1752370252-Fruit Fusion bubblr gum banana with orange.jpg?q=10
tians-mallow-twist-blueberry-120g,Tians Mallow Twist Blueberry 120g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,620,TRUE,TRUE,https://assets.indolj.io/upload/1763036511-Tians Mallow Twist Blueberry 120g.jfif?q=10
nerds-rainbow-candy,Nerds Rainbow Candy,141g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,141,shopify,100,deny,manual,1450,TRUE,TRUE,https://assets.indolj.io/upload/1750125697-Nerds Rainbow Candy 141g.jpg?q=10
fruit-fusion-bubble-gum-strawbery-and-apple,Fruit Fusion Bubble Gum Strawbery And Apple,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,130,TRUE,TRUE,https://assets.indolj.io/upload/1752370380-Fruit Fusion bubblr gum strawbery and apple.jpg?q=10
nerds-grape-strawberry-candy,Nerds Grape & Strawberry Candy,46g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,46,shopify,100,deny,manual,750,TRUE,TRUE,https://assets.indolj.io/upload/1750125712-Nerds Grape Strawberry Candy 46g.jpg?q=10
fusion-bubble-gum-mix-berries,Fusion Bubble Gum Mix Berries,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,130,TRUE,TRUE,https://assets.indolj.io/upload/1762424225-WhatsApp Image 2025-11-06 at 1.10.12 PM (1).jpeg?q=10
sweetzone-mallow-twists-190g,Sweetzone Mallow Twists 190g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,690,TRUE,TRUE,https://assets.indolj.io/upload/1763036553-Sweetzone Mallow Twists 190g.jfif?q=10
sweetzone-mighty-mallows-140g,Sweetzone Mighty Mallows 140g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,550,TRUE,TRUE,https://assets.indolj.io/upload/1763036596-Sweetzone Mighty Mallows 140g.jfif?q=10
brain-blasterz-brain-gunk-mix,Brain Blasterz Brain Gunk Mix,28ml,Candyshop,General,"General, Imported",TRUE,Title,Default Title,28,shopify,100,deny,manual,750,TRUE,TRUE,https://assets.indolj.io/upload/1750125731-Brain Blasterz Brain Gunk Mix 28ml.jpg?q=10
fruit-fusion-bubble-gum-watermelon-with-mint,Fruit Fusion Bubble Gum Watermelon With Mint,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,130,TRUE,TRUE,https://assets.indolj.io/upload/1762424181-WhatsApp Image 2025-11-06 at 1.10.12 PM.jpeg?q=10
sweetzone-mallow-fruity-180g,Sweetzone Mallow Fruity 180g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,690,TRUE,TRUE,https://assets.indolj.io/upload/placholde-general2.png?q=10
relcon-turtles-surprise-fan,Relcon Turtles Surprise Fan,10g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,10,shopify,100,deny,manual,1550,TRUE,TRUE,https://assets.indolj.io/upload/1750125741-Relcon Turtles Surprise Fan 10g.webp?q=10
gofress-grape-strips,GoFress Grape Strips,24P,Candyshop,General,"General, Imported",TRUE,Title,Default Title,24,shopify,100,deny,manual,250,TRUE,TRUE,https://assets.indolj.io/upload/1762424140-WhatsApp Image 2025-11-06 at 1.10.12 PM (2).jpeg?q=10
relcon-tom-and-jerry-surprise-fan,Relcon Tom And Jerry Surprise Fan,10g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,10,shopify,100,deny,manual,1550,TRUE,TRUE,https://assets.indolj.io/upload/1750125753-Relcon Tom And Jerry Surprise Fan 10g.webp?q=10
xylitol-fresh-mint,Xylitol Fresh Mint,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,360,TRUE,TRUE,https://assets.indolj.io/upload/1752371334-Xylitol Fresh Mint.jpg?q=10
nom-noms-marshmallows-original-300g,Nom Noms Marshmallows Original 300g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,1690,TRUE,TRUE,https://assets.indolj.io/upload/1763036679-Nom Noms Marshmallows Original 300g.jfif?q=10
relcon-cocomelon-surprise-fan,Relcon Cocomelon Surprise Fan,10g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,10,shopify,100,deny,manual,1550,TRUE,TRUE,https://assets.indolj.io/upload/1750125764-Relcon Cocomelon Surprise Fan 10g.jpg?q=10
xylitol-bluberry,Xylitol Bluberry,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,360,TRUE,TRUE,https://assets.indolj.io/upload/1752371343-Xylitol bluberi.jpg?q=10
relcon-dc-super-friends-surprise-fan,Relcon Dc Super Friends Surprise Fan,10g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,10,shopify,100,deny,manual,1550,TRUE,TRUE,https://assets.indolj.io/upload/1750125775-Relcon Dc Super Friends Surprise Fan 10g.jpg?q=10
xylito-green-mint,Xylito Green Mint,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,360,TRUE,TRUE,https://assets.indolj.io/upload/1752371353-Xylito Green Mint.jpg?q=10
nom-noms-marshmallows-mixed-fruits-100g,Nom Noms Marshmallows Mixed Fruits 100g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,650,TRUE,TRUE,https://assets.indolj.io/upload/1763036715-Nom Noms Marshmallows Mixed Fruits 100g.jfif?q=10
relcon-paw-patrol-surprise-fan,Relcon Paw Patrol Surprise Fan,10g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,10,shopify,100,deny,manual,1550,TRUE,TRUE,https://assets.indolj.io/upload/1750125782-Relcon Paw Patrol Surprise Fan 10g.avif?q=10
haribo-chamallows-150g,Haribo Chamallows 150g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,920,TRUE,TRUE,https://assets.indolj.io/upload/1763036758-Haribo Chamallows 150g.jfif?q=10
relcon-looney-tunes-drink-go,Relcon Looney Tunes Drink & go,10g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,10,shopify,100,deny,manual,1450,TRUE,TRUE,https://assets.indolj.io/upload/1750125794-Relcon Looney Tunes Drink go 10g.webp?q=10
relcon-hello-kitty-surprise-fan,Relcon Hello Kitty Surprise Fan,10g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,10,shopify,100,deny,manual,1550,TRUE,TRUE,https://assets.indolj.io/upload/1750125803-Relcon Hello Kitty Surprise Fan 10g.avif?q=10
nom-noms-marshmallows-sweetsour-peach-150g,Nom Noms Marshmallows Sweet&Sour Peach 150g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,850,TRUE,TRUE,https://assets.indolj.io/upload/1763036995-Nom Noms Marshmallows Sweet&Sour Peach 150g.jfif?q=10
warheads-sour-watermelon-squeeze-candy,Warheads Sour Watermelon Squeeze Candy,64g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,64,shopify,100,deny,manual,1250,TRUE,TRUE,https://assets.indolj.io/upload/1750125817-Warheads Sour Watermelon Squeeze Candy 64g.jpg?q=10
warheads-sour-berry-mix-cubes,Warheads Sour Berry Mix Cubes,99g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,99,shopify,100,deny,manual,1450,TRUE,TRUE,https://assets.indolj.io/upload/1750125825-Warheads Sour Berry Mix Cubes 99g.jpg?q=10
milk-sippy-chocolate-straw-30g,Milk Sippy Chocolate Straw 30g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,890,TRUE,TRUE,https://assets.indolj.io/upload/1787220664-MilkSippyChocolateStraw30g.jfif?q=10
nom-noms-marshmallows-original-150g,Nom Noms Marshmallows Original 150g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,850,TRUE,TRUE,https://assets.indolj.io/upload/1763036844-Nom Noms Marshmallows Original 150g.jfif?q=10
halls-cool-mint-flavour-9-lozenges,Halls Cool Mint Flavour 9 Lozenges,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,720,TRUE,TRUE,https://assets.indolj.io/upload/1750125833-Halls Cool Mint Flavour 9 Lozenges.webp?q=10
halls-black-cherry-flavour-9-lozenges,Halls Black Cherry Flavour 9 Lozenges,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,720,TRUE,TRUE,https://assets.indolj.io/upload/1750125915-Halls Black Cherry Flavour 9 Lozenges.webp?q=10
halls-honey-lemon-flavour-9-lozenges,Halls Honey Lemon Flavour 9 Lozenges,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,720,TRUE,TRUE,https://assets.indolj.io/upload/1750125924-Halls Honey Lemon Flavour 9 Lozenges.jpg?q=10
milk-sippy-cookiescream-straw-30g,Milk Sippy Cookies&Cream Straw 30g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,890,TRUE,TRUE,https://assets.indolj.io/upload/1787221039-Untitleddesign.jpg?q=10
halls-honey-saveur-cerise-9-lozenges,Halls Honey Saveur Cerise 9 Lozenges,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,720,TRUE,TRUE,https://assets.indolj.io/upload/1750126117-Halls Honey Saveur Cerise 9 Lozenges.jpg?q=10
halls-assorted-citrus-flavour-9-lozenges,Halls Assorted Citrus Flavour 9 Lozenges,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,720,TRUE,TRUE,https://assets.indolj.io/upload/1750126126-Halls Assorted Citrus Flavour 9 Lozenges.jpg?q=10
nom-noms-marshmallows-strawberry-100g,Nom Noms Marshmallows Strawberry 100g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,650,TRUE,TRUE,https://assets.indolj.io/upload/1763037018-Nom Noms Marshmallows Strawberry 100g.jfif?q=10
halls-extra-strong-menthol-9-lozenges,Halls Extra Strong Menthol 9 Lozenges,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,720,TRUE,TRUE,https://assets.indolj.io/upload/1750126135-Halls Extra Strong Menthol 9 Lozenges.webp?q=10
milk-sippy-strawberry-straw-30g,Milk Sippy Strawberry Straw 30g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,890,TRUE,TRUE,https://assets.indolj.io/upload/1787221069-MilkSippyStrawberryStraw30g.jfif?q=10
chupa-chups-melody-pops-lollypop,Chupa Chups Melody Pops Lollypop,15g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,15,shopify,100,deny,manual,200,TRUE,TRUE,https://assets.indolj.io/upload/1750126143-Chupa Chups Melody Pops Lollypop 15g.webp?q=10
funny-time-click-2-lick-boppin-blue-raspberry-pop,Funny Time Click 2 Lick Boppin Blue raspberry Pop,24g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,24,shopify,100,deny,manual,690,TRUE,TRUE,https://assets.indolj.io/upload/1750126152-Funny Time Click2Lick Boppin Blue raspberry Pop 24g.jpg?q=10
taj-mahal-saunf-mouth-freshner-155g,Taj Mahal Saunf Mouth Freshner 155g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,250,TRUE,TRUE,https://assets.indolj.io/upload/1787221126-TajMahalSaunfMouthFreshner155g.jfif?q=10
jojo-dino-eggs,Jojo Dino Eggs,16g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,16,shopify,100,deny,manual,180,TRUE,TRUE,https://assets.indolj.io/upload/1750126165-Jojo Dino Eggs 16g.webp?q=10
jojo-star-ring-candy,Jojo Star Ring Candy,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,50,TRUE,TRUE,https://assets.indolj.io/upload/1750126175-Jojo Star Ring Candy.webp?q=10
jojo-crazy-flush-dip,Jojo Crazy Flush Dip,30g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,30,shopify,100,deny,manual,200,TRUE,TRUE,https://assets.indolj.io/upload/1750126184-Jojo Crazy Flush Dip 30g.jpg?q=10
taj-mahal-rajasthani-mouth-freshner-155g,Taj Mahal rajasthani Mouth Freshner 155g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,250,TRUE,TRUE,https://assets.indolj.io/upload/1787221163-TajMahalrajasthaniMouthFreshner155g.jfif?q=10
jojo-bubble-nuggets-gum-pouch,Jojo Bubble Nuggets Gum Pouch,50g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,50,shopify,100,deny,manual,200,TRUE,TRUE,https://assets.indolj.io/upload/1750126194-Jojo Bubble Nuggets Gum Pouch 50g.webp?q=10
damel-mini-sweet-mix-80g,Damel Mini sweet mix 80g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,480,TRUE,TRUE,https://assets.indolj.io/upload/1763038006-Damel Mini sweet mix 80g.jfif?q=10
bazooka-ring-pop-mix,Bazooka Ring Pop Mix,10g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,10,shopify,100,deny,manual,590,TRUE,TRUE,https://assets.indolj.io/upload/1750126213-Bazooka Ring Pop 10g.jpg?q=10
jojo-tape-gum,Jojo Tape Gum,10g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,10,shopify,100,deny,manual,250,TRUE,TRUE,https://assets.indolj.io/upload/1750126222-Jojo Tape Gum 10g.jpg?q=10
chupa-chups-melody-pop-cola-15g,Chupa Chups Melody pop cola 15g,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,200,TRUE,TRUE,https://assets.indolj.io/upload/1763038322-Chupa Chups Melody pop cola 15g.jfif?q=10
bazooka-triple-power-push-pop-cola-raspberry-strawberry-candy,Bazooka Triple Power Push Pop Cola Raspberry Strawberry Candy,34g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,34,shopify,100,deny,manual,1250,TRUE,TRUE,https://assets.indolj.io/upload/1750079923-Bazooka-Triple-Power-Push-Pop-Cola-Raspberry-Strawberry-34g.jpg?q=10
jojo-speed-racer-gaint-lollypop,Jojo Speed Racer Gaint Lollypop,150g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,150,shopify,100,deny,manual,600,TRUE,TRUE,https://assets.indolj.io/upload/1750126260-Jojo Speed Racer Gaint Lollypop 150g.webp?q=10
bazooka-juicy-drop-pop-strawberry,Bazooka Juicy Drop Pop Strawberry,26g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,26,shopify,100,deny,manual,1150,TRUE,TRUE,https://assets.indolj.io/upload/1750126271-Bazooka Juicy Drop Pop Strawberry 26g.webp?q=10
jojo-princess-tina-gaint-lollypop,Jojo Princess Tina Gaint Lollypop,150g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,150,shopify,100,deny,manual,600,TRUE,TRUE,https://assets.indolj.io/upload/1750126282-Jojo Princess Tina Gaint Lollypop 150g.webp?q=10
jojo-funday-gaint-lollypop,Jojo Funday Gaint Lollypop,150g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,150,shopify,100,deny,manual,600,TRUE,TRUE,https://assets.indolj.io/upload/1750126293-Jojo Funday Gaint Lollypop 150g.avif?q=10
jojo-princess-tina-house,Jojo Princess Tina House,15g,Candyshop,General,"General, Imported",TRUE,Title,Default Title,15,shopify,100,deny,manual,200,TRUE,TRUE,https://assets.indolj.io/upload/1750126303-Jojo Princess Tina House 15g.webp?q=10
sourpatch-kids-60g-pouch,SourPatch Kids 60g Pouch,,Candyshop,General,"General, Imported",TRUE,Title,Default Title,0,shopify,100,deny,manual,990,TRUE,TRUE,https://assets.indolj.io/upload/1763038548-Sour Patch Kids 60g Pouch.jfif?q=10
